Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B
Strength of Schedule,Field Goals,Field Goal Attempts,Field Goal Percentage,2 Point Field Goals,2 Point Field Goal Attempts,2 Point Field Goal Percentage, 3 Point Field Goals, 3 Point Field Goals Attempts, 3 Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Points per Game,Strength of Schedule,Field Goals,Field Goal Attempts,Field Goal Percentage,2 Point Field Goals,2 Point Field Goal Attempts,2 Point Field Goal Percentage, 3 Point Field Goals, 3 Point Field Goals Attempts, 3 Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Points per Game
9.8134,788,1851,0.426,534,1124,0.475,254,727,0.349,546,760,0.718,1234,470,146,175,392,613,2376,69.9,5.7933,893,1766,0.506,685,1194,0.574,208,572,0.364,479,748,0.64,1203,589,271,134,484,591,2473,74.9
9.3336,1026,2102,0.488,818,1517,0.539,208,585,0.356,522,742,0.704,1324,574,281,176,501,625,2782,77.3,6.5132,798,1723,0.463,597,1160,0.515,201,563,0.357,453,619,0.732,1045,423,221,88,334,478,2250,70.3
5.7933,893,1766,0.506,685,1194,0.574,208,572,0.364,479,748,0.64,1203,589,271,134,484,591,2473,74.9,7.2833,901,1871,0.482,699,1363,0.513,202,508,0.398,585,759,0.771,1208,533,198,117,438,622,2589,78.5
7.2833,901,1871,0.482,699,1363,0.513,202,508,0.398,585,759,0.771,1208,533,198,117,438,622,2589,78.5,9.3336,1026,2102,0.488,818,1517,0.539,208,585,0.356,522,742,0.704,1324,574,281,176,501,625,2782,77.3
-4.8533,835,1870,0.447,656,1350,0.486,179,520,0.344,426,640,0.666,1295,477,230,102,479,520,2275,68.9,8.9532,973,2111,0.461,745,1466,0.508,228,645,0.353,551,777,0.709,1374,569,274,136,468,559,2725,85.2
3.8033,862,1843,0.468,623,1208,0.516,239,635,0.376,595,822,0.724,1234,520,218,116,474,619,2558,77.5,7.4529,667,1653,0.404,470,1080,0.435,197,573,0.344,423,613,0.69,1030,357,152,125,307,556,1954,67.4
0.8132,874,1855,0.471,628,1160,0.541,246,695,0.354,472,681,0.693,1101,542,283,114,475,649,2466,77.1,9.4334,917,2055,0.446,634,1320,0.48,283,735,0.385,575,756,0.761,1303,558,248,189,446,551,2692,79.2
6.7632,859,1793,0.479,626,1157,0.541,233,636,0.366,437,603,0.725,1133,575,227,100,418,598,2388,74.6,1.4033,860,1866,0.461,607,1171,0.518,253,695,0.364,457,692,0.66,1186,473,234,120,497,608,2430,73.6
1.0334,974,1956,0.498,704,1263,0.557,270,693,0.39,470,678,0.693,1155,575,283,153,461,591,2688,79.1,1.7932,864,1714,0.504,640,1140,0.561,224,574,0.39,601,789,0.762,1079,504,237,120,577,658,2553,79.8
8.3833,897,1981,0.453,653,1309,0.499,244,672,0.363,639,897,0.712,1206,444,286,178,462,698,2677,81.1,4.4133,876,1733,0.505,739,1353,0.546,137,380,0.361,561,805,0.697,1175,514,179,149,553,682,2450,74.2
5.273,787,1809,0.435,577,1199,0.481,210,610,0.344,448,685,0.654,1203,493,216,152,412,563,2232,74.4,9.2732,886,1838,0.482,755,1434,0.526,131,404,0.324,561,832,0.674,1162,506,173,139,437,626,2464,77
10.5338,1182,2393,0.494,999,1847,0.541,183,546,0.335,594,906,0.656,1589,653,373,192,562,633,3141,82.7,-1.4333,799,1727,0.463,665,1271,0.523,134,456,0.294,465,651,0.714,1154,471,168,69,406,528,2197,66.6
3.8033,862,1843,0.468,623,1208,0.516,239,635,0.376,595,822,0.724,1234,520,218,116,474,619,2558,77.5,8.9532,973,2111,0.461,745,1466,0.508,228,645,0.353,551,777,0.709,1374,569,274,136,468,559,2725,85.2
9.4334,917,2055,0.446,634,1320,0.48,283,735,0.385,575,756,0.761,1303,558,248,189,446,551,2692,79.2,6.7632,859,1793,0.479,626,1157,0.541,233,636,0.366,437,603,0.725,1133,575,227,100,418,598,2388,74.6
1.7932,864,1714,0.504,640,1140,0.561,224,574,0.39,601,789,0.762,1079,504,237,120,577,658,2553,79.8,8.3833,897,1981,0.453,653,1309,0.499,244,672,0.363,639,897,0.712,1206,444,286,178,462,698,2677,81.1
10.5338,1182,2393,0.494,999,1847,0.541,183,546,0.335,594,906,0.656,1589,653,373,192,562,633,3141,82.7,9.2732,886,1838,0.482,755,1434,0.526,131,404,0.324,561,832,0.674,1162,506,173,139,437,626,2464,77
9.4334,917,2055,0.446,634,1320,0.48,283,735,0.385,575,756,0.761,1303,558,248,189,446,551,2692,79.2,8.9532,973,2111,0.461,745,1466,0.508,228,645,0.353,551,777,0.709,1374,569,274,136,468,559,2725,85.2
10.5338,1182,2393,0.494,999,1847,0.541,183,546,0.335,594,906,0.656,1589,653,373,192,562,633,3141,82.7,8.3833,897,1981,0.453,653,1309,0.499,244,672,0.363,639,897,0.712,1206,444,286,178,462,698,2677,81.1
8.9532,973,2111,0.461,745,1466,0.508,228,645,0.353,551,777,0.709,1374,569,274,136,468,559,2725,85.2,10.5338,1182,2393,0.494,999,1847,0.541,183,546,0.335,594,906,0.656,1589,653,373,192,562,633,3141,82.7
9.0235,1020,2146,0.475,834,1606,0.519,186,540,0.344,559,806,0.694,1425,523,298,247,494,592,2785,79.6,9.2733,916,2055,0.446,720,1505,0.478,196,550,0.356,590,818,0.721,1386,478,206,121,431,675,2618,79.3
7.2833,901,1871,0.482,699,1363,0.513,202,508,0.398,585,759,0.771,1208,533,198,117,438,622,2589,78.5,10.5338,1182,2393,0.494,999,1847,0.541,183,546,0.335,594,906,0.656,1589,653,373,192,562,633,3141,82.7
9.0235,1020,2146,0.475,834,1606,0.519,186,540,0.344,559,806,0.694,1425,523,298,247,494,592,2785,79.6,10.5338,1182,2393,0.494,999,1847,0.541,183,546,0.335,594,906,0.656,1589,653,373,192,562,633,3141,82.7
11.3835,929,2046,0.454,682,1368,0.499,247,678,0.364,620,880,0.705,1400,550,269,146,524,772,2725,77.9,-7.8232,768,1856,0.414,593,1305,0.454,175,551,0.318,581,877,0.662,1178,392,308,133,537,765,2292,71.6
10.2833,909,1980,0.459,652,1283,0.508,257,697,0.369,593,872,0.68,1301,528,232,191,528,712,2668,80.8,7.9133,873,1998,0.437,568,1150,0.494,305,848,0.36,532,777,0.685,1267,471,231,97,418,663,2583,78.3
5.8234,885,2029,0.436,700,1477,0.474,185,552,0.335,520,727,0.715,1311,545,325,203,441,681,2475,72.8,7.2531,797,1703,0.468,620,1196,0.518,177,507,0.349,483,666,0.725,999,557,183,74,516,605,2254,72.7
0.2432,910,1842,0.494,693,1295,0.535,217,547,0.397,613,865,0.709,1158,608,267,77,489,716,2650,82.8,9.0333,1002,1996,0.502,819,1531,0.535,183,465,0.394,520,789,0.659,1407,641,217,170,532,648,2707,82
5.683,814,1763,0.462,595,1193,0.499,219,570,0.384,491,714,0.688,1214,527,199,178,434,501,2338,77.9,4.5929,706,1653,0.427,528,1066,0.495,178,587,0.303,540,768,0.703,1125,398,208,115,415,551,2130,73.4
-4.0933,912,1896,0.481,753,1481,0.508,159,415,0.383,566,822,0.689,1239,481,259,183,557,717,2549,77.2,9.2035,865,1958,0.442,641,1303,0.492,224,655,0.342,542,829,0.654,1227,500,285,115,500,719,2496,71.3
3.9832,755,1643,0.46,504,1026,0.491,251,617,0.407,467,652,0.716,922,388,222,89,377,505,2228,69.6,10.503,838,1815,0.462,661,1321,0.5,177,494,0.358,443,609,0.727,1104,465,219,136,375,572,2296,76.5
-2.4631,915,1931,0.474,685,1347,0.509,230,584,0.394,504,650,0.775,1124,514,197,116,427,577,2564,82.7,12.5636,1015,2131,0.476,822,1587,0.518,193,544,0.355,703,940,0.748,1433,585,283,159,546,630,2926,81.3
11.3835,929,2046,0.454,682,1368,0.499,247,678,0.364,620,880,0.705,1400,550,269,146,524,772,2725,77.9,7.9133,873,1998,0.437,568,1150,0.494,305,848,0.36,532,777,0.685,1267,471,231,97,418,663,2583,78.3
5.8234,885,2029,0.436,700,1477,0.474,185,552,0.335,520,727,0.715,1311,545,325,203,441,681,2475,72.8,9.0333,1002,1996,0.502,819,1531,0.535,183,465,0.394,520,789,0.659,1407,641,217,170,532,648,2707,82
9.2035,865,1958,0.442,641,1303,0.492,224,655,0.342,542,829,0.654,1227,500,285,115,500,719,2496,71.3,5.683,814,1763,0.462,595,1193,0.499,219,570,0.384,491,714,0.688,1214,527,199,178,434,501,2338,77.9
3.9832,755,1643,0.46,504,1026,0.491,251,617,0.407,467,652,0.716,922,388,222,89,377,505,2228,69.6,12.5636,1015,2131,0.476,822,1587,0.518,193,544,0.355,703,940,0.748,1433,585,283,159,546,630,2926,81.3
11.3835,929,2046,0.454,682,1368,0.499,247,678,0.364,620,880,0.705,1400,550,269,146,524,772,2725,77.9,9.0333,1002,1996,0.502,819,1531,0.535,183,465,0.394,520,789,0.659,1407,641,217,170,532,648,2707,82
9.2035,865,1958,0.442,641,1303,0.492,224,655,0.342,542,829,0.654,1227,500,285,115,500,719,2496,71.3,12.5636,1015,2131,0.476,822,1587,0.518,193,544,0.355,703,940,0.748,1433,585,283,159,546,630,2926,81.3
12.5636,1015,2131,0.476,822,1587,0.518,193,544,0.355,703,940,0.748,1433,585,283,159,546,630,2926,81.3,11.3835,929,2046,0.454,682,1368,0.499,247,678,0.364,620,880,0.705,1400,550,269,146,524,772,2725,77.9
-8.8531,756,1664,0.454,555,1094,0.507,201,570,0.353,467,678,0.689,1055,439,280,105,471,517,2180,70.3,11.9739,1217,2530,0.481,810,1473,0.55,407,1057,0.385,697,1002,0.696,1505,701,411,196,531,659,3538,90.7
9.1933,847,2015,0.42,568,1281,0.443,279,734,0.38,520,742,0.701,1259,418,258,132,497,679,2493,75.5,12.7131,845,1820,0.464,703,1409,0.499,142,411,0.345,425,632,0.672,1193,471,195,149,485,569,2257,72.8
8.1731,775,1645,0.471,606,1202,0.504,169,443,0.381,487,697,0.699,1090,473,161,160,471,607,2206,71.2,-1.5034,852,1755,0.485,652,1242,0.525,200,513,0.39,500,743,0.673,1177,511,220,132,486,581,2404,70.7
12.0632,902,1947,0.463,712,1412,0.504,190,535,0.355,550,829,0.663,1219,464,249,127,515,670,2544,79.5,-5.4731,784,1657,0.473,617,1154,0.535,167,503,0.332,522,807,0.647,1166,414,237,119,511,547,2257,72.8
4.703,767,1652,0.464,638,1257,0.508,129,395,0.327,466,736,0.633,1139,406,241,115,506,568,2129,71,10.8334,898,1955,0.459,690,1358,0.508,208,597,0.348,616,873,0.706,1250,514,259,151,512,617,2620,77.1
5.1832,879,1934,0.454,649,1283,0.506,230,651,0.353,559,788,0.709,1166,464,326,97,423,652,2547,79.6,-3.4231,783,1602,0.489,586,1109,0.528,197,493,0.4,480,673,0.713,997,462,321,87,470,613,2243,72.4
3.0032,788,1782,0.442,539,1088,0.495,249,694,0.359,500,712,0.702,1084,490,293,114,426,646,2325,72.7,10.7035,815,1895,0.43,605,1322,0.458,210,573,0.366,753,1068,0.705,1351,474,191,83,520,783,2593,74.1
11.0634,988,2051,0.482,743,1343,0.553,245,708,0.346,492,751,0.655,1311,539,229,151,513,631,2713,79.8,-5.843,640,1437,0.445,504,1049,0.48,136,388,0.351,618,940,0.657,1155,385,188,157,512,583,2034,67.8
9.1933,847,2015,0.42,568,1281,0.443,279,734,0.38,520,742,0.701,1259,418,258,132,497,679,2493,75.5,11.9739,1217,2530,0.481,810,1473,0.55,407,1057,0.385,697,1002,0.696,1505,701,411,196,531,659,3538,90.7
12.0632,902,1947,0.463,712,1412,0.504,190,535,0.355,550,829,0.663,1219,464,249,127,515,670,2544,79.5,-1.5034,852,1755,0.485,652,1242,0.525,200,513,0.39,500,743,0.673,1177,511,220,132,486,581,2404,70.7
5.1832,879,1934,0.454,649,1283,0.506,230,651,0.353,559,788,0.709,1166,464,326,97,423,652,2547,79.6,10.8334,898,1955,0.459,690,1358,0.508,208,597,0.348,616,873,0.706,1250,514,259,151,512,617,2620,77.1
11.0634,988,2051,0.482,743,1343,0.553,245,708,0.346,492,751,0.655,1311,539,229,151,513,631,2713,79.8,10.7035,815,1895,0.43,605,1322,0.458,210,573,0.366,753,1068,0.705,1351,474,191,83,520,783,2593,74.1
12.0632,902,1947,0.463,712,1412,0.504,190,535,0.355,550,829,0.663,1219,464,249,127,515,670,2544,79.5,11.9739,1217,2530,0.481,810,1473,0.55,407,1057,0.385,697,1002,0.696,1505,701,411,196,531,659,3538,90.7
10.8334,898,1955,0.459,690,1358,0.508,208,597,0.348,616,873,0.706,1250,514,259,151,512,617,2620,77.1,11.0634,988,2051,0.482,743,1343,0.553,245,708,0.346,492,751,0.655,1311,539,229,151,513,631,2713,79.8
10.8334,898,1955,0.459,690,1358,0.508,208,597,0.348,616,873,0.706,1250,514,259,151,512,617,2620,77.1,11.9739,1217,2530,0.481,810,1473,0.55,407,1057,0.385,697,1002,0.696,1505,701,411,196,531,659,3538,90.7
9.5433,957,1957,0.489,811,1504,0.539,146,453,0.322,493,686,0.719,1404,579,210,133,451,611,2553,77.4,-13.6131,756,1713,0.441,591,1207,0.49,165,506,0.326,458,696,0.658,1175,410,260,93,510,502,2135,68.9
9.0831,813,1699,0.479,637,1196,0.533,176,503,0.35,502,732,0.686,998,508,225,66,424,570,2304,74.3,5.1433,954,2030,0.47,713,1352,0.527,241,678,0.355,540,793,0.681,1240,592,330,209,551,626,2689,81.5
0.3233,915,1793,0.51,670,1187,0.564,245,606,0.404,645,947,0.681,1265,537,191,135,472,619,2720,82.4,8.7229,852,1872,0.455,648,1319,0.491,204,553,0.369,556,755,0.736,1131,420,221,98,399,590,2464,85
5.4833,859,1924,0.446,617,1288,0.479,242,636,0.381,494,668,0.74,1184,444,281,91,420,706,2454,74.4,2.5034,861,1872,0.46,648,1278,0.507,213,594,0.359,544,772,0.705,1069,521,237,100,402,576,2479,72.9
9.7737,926,2168,0.427,645,1353,0.477,281,815,0.345,471,673,0.7,1322,416,270,138,307,585,2604,70.4,8.8834,819,1990,0.412,604,1364,0.443,215,626,0.343,543,835,0.65,1346,414,268,191,502,771,2396,70.5
-1.6531,812,1789,0.454,599,1184,0.506,213,605,0.352,466,674,0.691,1240,452,246,155,453,588,2303,74.3,7.5131,849,1764,0.481,593,1096,0.541,256,668,0.383,555,761,0.729,1145,538,271,114,451,589,2509,80.9
10.5433,835,1962,0.426,557,1205,0.462,278,757,0.367,587,768,0.764,1069,481,279,117,407,657,2535,76.8,5.4431,806,1809,0.446,557,1187,0.469,249,622,0.4,498,693,0.719,1129,506,286,172,467,644,2359,76.1
-1.8827,540,1203,0.449,322,584,0.551,218,619,0.352,264,363,0.727,692,383,180,61,340,456,1562,57.9,11.7733,945,1972,0.479,756,1453,0.52,189,519,0.364,532,794,0.67,1363,576,244,184,518,576,2611,79.1
9.5433,957,1957,0.489,811,1504,0.539,146,453,0.322,493,686,0.719,1404,579,210,133,451,611,2553,77.4,5.1433,954,2030,0.47,713,1352,0.527,241,678,0.355,540,793,0.681,1240,592,330,209,551,626,2689,81.5
2.5034,861,1872,0.46,648,1278,0.507,213,594,0.359,544,772,0.705,1069,521,237,100,402,576,2479,72.9,0.3233,915,1793,0.51,670,1187,0.564,245,606,0.404,645,947,0.681,1265,537,191,135,472,619,2720,82.4
9.7737,926,2168,0.427,645,1353,0.477,281,815,0.345,471,673,0.7,1322,416,270,138,307,585,2604,70.4,7.5131,849,1764,0.481,593,1096,0.541,256,668,0.383,555,761,0.729,1145,538,271,114,451,589,2509,80.9
11.7733,945,1972,0.479,756,1453,0.52,189,519,0.364,532,794,0.67,1363,576,244,184,518,576,2611,79.1,10.5433,835,1962,0.426,557,1205,0.462,278,757,0.367,587,768,0.764,1069,481,279,117,407,657,2535,76.8
9.5433,957,1957,0.489,811,1504,0.539,146,453,0.322,493,686,0.719,1404,579,210,133,451,611,2553,77.4,0.3233,915,1793,0.51,670,1187,0.564,245,606,0.404,645,947,0.681,1265,537,191,135,472,619,2720,82.4
10.5433,835,1962,0.426,557,1205,0.462,278,757,0.367,587,768,0.764,1069,481,279,117,407,657,2535,76.8,9.7737,926,2168,0.427,645,1353,0.477,281,815,0.345,471,673,0.7,1322,416,270,138,307,585,2604,70.4
9.5433,957,1957,0.489,811,1504,0.539,146,453,0.322,493,686,0.719,1404,579,210,133,451,611,2553,77.4,9.7737,926,2168,0.427,645,1353,0.477,281,815,0.345,471,673,0.7,1322,416,270,138,307,585,2604,70.4
-5.8531,773,1741,0.444,589,1261,0.467,184,480,0.383,552,718,0.769,1049,414,271,118,475,648,2282,73.6,9.8634,953,1865,0.511,701,1278,0.549,252,587,0.429,671,903,0.743,1244,568,187,108,438,778,2829,83.2
4.4533,905,1879,0.482,650,1163,0.559,255,716,0.356,560,808,0.693,1241,590,204,128,479,652,2625,79.5,11.783,776,1822,0.426,516,1122,0.46,260,700,0.371,457,662,0.69,1125,488,238,136,474,645,2269,75.6
3.4733,744,1620,0.459,559,1135,0.493,185,485,0.381,651,835,0.78,988,414,203,108,433,491,2324,70.4,7.8435,921,2076,0.444,707,1476,0.479,214,600,0.357,530,760,0.697,1216,451,194,118,380,666,2586,73.9
1.4434,823,1917,0.429,643,1401,0.459,180,516,0.349,564,739,0.763,1103,429,233,105,346,671,2390,70.3,11.0534,858,1896,0.453,677,1396,0.485,181,500,0.362,511,804,0.636,1268,513,231,178,496,650,2408,70.8
12.0729,575,1349,0.426,401,872,0.46,174,477,0.365,399,568,0.702,869,358,172,68,337,520,1723,59.4,-3.7234,929,2068,0.449,653,1288,0.507,276,780,0.354,567,808,0.702,1171,449,351,129,435,617,2701,79.4
10.9936,1120,2313,0.484,915,1773,0.516,205,540,0.38,622,894,0.696,1478,692,322,213,523,713,3067,85.2,-0.343,784,1705,0.46,642,1266,0.507,142,439,0.323,417,633,0.659,1018,411,252,129,429,544,2127,70.9
6.1631,881,1990,0.443,608,1249,0.487,273,741,0.368,441,639,0.69,1100,476,365,124,451,654,2476,79.9,1.5833,924,2115,0.437,738,1554,0.475,186,561,0.332,540,817,0.661,1481,547,324,198,550,694,2574,78
-10.6032,850,1846,0.46,650,1271,0.511,200,575,0.348,571,835,0.684,1243,449,218,185,489,596,2471,77.2,4.8731,823,1735,0.474,641,1299,0.493,182,436,0.417,623,856,0.728,1228,429,190,102,467,636,2451,79.1
4.4533,905,1879,0.482,650,1163,0.559,255,716,0.356,560,808,0.693,1241,590,204,128,479,652,2625,79.5,9.8634,953,1865,0.511,701,1278,0.549,252,587,0.429,671,903,0.743,1244,568,187,108,438,778,2829,83.2
7.8435,921,2076,0.444,707,1476,0.479,214,600,0.357,530,760,0.697,1216,451,194,118,380,666,2586,73.9,1.4434,823,1917,0.429,643,1401,0.459,180,516,0.349,564,739,0.763,1103,429,233,105,346,671,2390,70.3
-3.7234,929,2068,0.449,653,1288,0.507,276,780,0.354,567,808,0.702,1171,449,351,129,435,617,2701,79.4,10.9936,1120,2313,0.484,915,1773,0.516,205,540,0.38,622,894,0.696,1478,692,322,213,523,713,3067,85.2
1.5833,924,2115,0.437,738,1554,0.475,186,561,0.332,540,817,0.661,1481,547,324,198,550,694,2574,78,-10.6032,850,1846,0.46,650,1271,0.511,200,575,0.348,571,835,0.684,1243,449,218,185,489,596,2471,77.2
7.8435,921,2076,0.444,707,1476,0.479,214,600,0.357,530,760,0.697,1216,451,194,118,380,666,2586,73.9,9.8634,953,1865,0.511,701,1278,0.549,252,587,0.429,671,903,0.743,1244,568,187,108,438,778,2829,83.2
10.9936,1120,2313,0.484,915,1773,0.516,205,540,0.38,622,894,0.696,1478,692,322,213,523,713,3067,85.2,1.5833,924,2115,0.437,738,1554,0.475,186,561,0.332,540,817,0.661,1481,547,324,198,550,694,2574,78
9.8634,953,1865,0.511,701,1278,0.549,252,587,0.429,671,903,0.743,1244,568,187,108,438,778,2829,83.2,10.9936,1120,2313,0.484,915,1773,0.516,205,540,0.38,622,894,0.696,1478,692,322,213,523,713,3067,85.2
11.9739,1217,2530,0.481,810,1473,0.55,407,1057,0.385,697,1002,0.696,1505,701,411,196,531,659,3538,90.7,10.9936,1120,2313,0.484,915,1773,0.516,205,540,0.38,622,894,0.696,1478,692,322,213,523,713,3067,85.2
9.5433,957,1957,0.489,811,1504,0.539,146,453,0.322,493,686,0.719,1404,579,210,133,451,611,2553,77.4,12.5636,1015,2131,0.476,822,1587,0.518,193,544,0.355,703,940,0.748,1433,585,283,159,546,630,2926,81.3
11.9739,1217,2530,0.481,810,1473,0.55,407,1057,0.385,697,1002,0.696,1505,701,411,196,531,659,3538,90.7,12.5636,1015,2131,0.476,822,1587,0.518,193,544,0.355,703,940,0.748,1433,585,283,159,546,630,2926,81.3
8.8834,1045,2172,0.481,761,1430,0.532,284,742,0.383,618,833,0.742,1313,584,333,191,480,552,2992,88,-3.8431,672,1725,0.39,456,1082,0.421,216,643,0.336,389,567,0.686,1128,408,225,86,486,530,1949,62.9
7.8333,877,1935,0.453,682,1372,0.497,195,563,0.346,438,655,0.669,1302,494,267,126,538,597,2387,72.3,9.7934,1044,2269,0.46,885,1806,0.49,159,463,0.343,429,660,0.65,1505,630,312,187,589,725,2676,78.7
8.5137,1104,2299,0.48,838,1567,0.535,266,732,0.363,628,885,0.71,1452,611,365,141,607,750,3102,83.8,0.0131,753,1599,0.471,600,1193,0.503,153,406,0.377,448,680,0.659,1054,430,237,88,391,513,2107,68
-2.8929,707,1565,0.452,518,1027,0.504,189,538,0.351,339,526,0.644,1056,436,158,119,369,475,1942,67,9.6032,834,1925,0.433,603,1273,0.474,231,652,0.354,525,763,0.688,1177,499,297,119,458,619,2424,75.8
3.3434,929,2094,0.444,692,1406,0.492,237,688,0.344,386,577,0.669,1295,494,319,99,504,659,2481,73,10.2229,811,1697,0.478,684,1361,0.503,127,336,0.378,504,711,0.709,1128,466,217,141,424,524,2253,77.7
-6.0331,827,1813,0.456,602,1186,0.508,225,627,0.359,428,623,0.687,1125,435,270,121,415,565,2307,74.4,6.5934,933,1946,0.479,717,1387,0.517,216,559,0.386,538,768,0.701,1311,642,260,122,484,578,2620,77.1
5.1132,807,1865,0.433,557,1180,0.472,250,685,0.365,431,636,0.678,1211,458,225,198,476,551,2295,71.7,8.533,808,1722,0.469,636,1170,0.544,172,552,0.312,481,646,0.745,1037,491,206,88,469,592,2269,75.6
-8.0731,774,1704,0.454,525,1065,0.493,249,639,0.39,483,672,0.719,1109,473,313,104,499,558,2280,73.5,6.9433,790,1913,0.413,516,1126,0.458,274,787,0.348,406,619,0.656,1287,471,312,140,324,459,2260,68.5
8.8834,1045,2172,0.481,761,1430,0.532,284,742,0.383,618,833,0.742,1313,584,333,191,480,552,2992,88,9.7934,1044,2269,0.46,885,1806,0.49,159,463,0.343,429,660,0.65,1505,630,312,187,589,725,2676,78.7
9.6032,834,1925,0.433,603,1273,0.474,231,652,0.354,525,763,0.688,1177,499,297,119,458,619,2424,75.8,8.5137,1104,2299,0.48,838,1567,0.535,266,732,0.363,628,885,0.71,1452,611,365,141,607,750,3102,83.8
6.5934,933,1946,0.479,717,1387,0.517,216,559,0.386,538,768,0.701,1311,642,260,122,484,578,2620,77.1,3.3434,929,2094,0.444,692,1406,0.492,237,688,0.344,386,577,0.669,1295,494,319,99,504,659,2481,73
6.9433,790,1913,0.413,516,1126,0.458,274,787,0.348,406,619,0.656,1287,471,312,140,324,459,2260,68.5,5.1132,807,1865,0.433,557,1180,0.472,250,685,0.365,431,636,0.678,1211,458,225,198,476,551,2295,71.7
8.5137,1104,2299,0.48,838,1567,0.535,266,732,0.363,628,885,0.71,1452,611,365,141,607,750,3102,83.8,8.8834,1045,2172,0.481,761,1430,0.532,284,742,0.383,618,833,0.742,1313,584,333,191,480,552,2992,88
5.1132,807,1865,0.433,557,1180,0.472,250,685,0.365,431,636,0.678,1211,458,225,198,476,551,2295,71.7,6.5934,933,1946,0.479,717,1387,0.517,216,559,0.386,538,768,0.701,1311,642,260,122,484,578,2620,77.1
8.5137,1104,2299,0.48,838,1567,0.535,266,732,0.363,628,885,0.71,1452,611,365,141,607,750,3102,83.8,6.5934,933,1946,0.479,717,1387,0.517,216,559,0.386,538,768,0.701,1311,642,260,122,484,578,2620,77.1
-3.7132,758,1702,0.445,530,1083,0.489,228,619,0.368,384,590,0.651,1172,459,236,120,535,556,2128,66.5,9.9139,1018,2148,0.474,765,1479,0.517,253,669,0.378,600,816,0.735,1521,602,256,105,569,721,2889,74.1
4.3632,782,1624,0.482,560,1050,0.533,222,574,0.387,466,648,0.719,1077,496,198,89,462,586,2252,70.4,8.3933,729,1696,0.43,583,1264,0.461,146,432,0.338,520,758,0.686,1164,401,254,126,586,665,2124,64.4
5.2931,767,1716,0.447,590,1204,0.49,177,512,0.346,425,643,0.661,1131,386,257,87,488,560,2136,68.9,12.7133,793,1873,0.423,605,1230,0.492,188,643,0.292,506,735,0.688,1300,427,201,185,502,537,2280,69.1
6.2032,876,1869,0.469,705,1386,0.509,171,483,0.354,477,677,0.705,1199,564,286,167,448,506,2400,75,-5.8032,825,1649,0.5,512,845,0.606,313,804,0.389,360,515,0.699,996,543,230,102,438,532,2323,72.6
3.1731,834,1840,0.453,619,1302,0.475,215,538,0.4,417,681,0.612,1138,428,258,131,420,530,2300,74.2,10.1133,952,1984,0.48,747,1432,0.522,205,552,0.371,383,652,0.587,1252,545,282,145,549,626,2492,75.5
9.4435,1001,2151,0.465,806,1598,0.504,195,553,0.353,486,710,0.685,1354,667,355,235,570,638,2683,76.7,-4.1331,846,1877,0.451,699,1450,0.482,147,427,0.344,604,833,0.725,1272,529,233,216,557,607,2443,78.8
1.6433,819,1717,0.477,530,1023,0.518,289,694,0.416,483,671,0.72,1084,510,262,77,484,605,2410,73,8.2034,874,2118,0.413,647,1423,0.455,227,695,0.327,448,684,0.655,1335,438,247,110,450,582,2423,71.3
7.1437,1038,2140,0.485,848,1622,0.523,190,518,0.367,632,899,0.703,1422,565,277,119,518,566,2898,78.3,-9.5531,832,1845,0.451,684,1429,0.479,148,416,0.356,470,665,0.707,1262,451,276,156,479,554,2282,73.6
4.3632,782,1624,0.482,560,1050,0.533,222,574,0.387,466,648,0.719,1077,496,198,89,462,586,2252,70.4,9.9139,1018,2148,0.474,765,1479,0.517,253,669,0.378,600,816,0.735,1521,602,256,105,569,721,2889,74.1
6.2032,876,1869,0.469,705,1386,0.509,171,483,0.354,477,677,0.705,1199,564,286,167,448,506,2400,75,12.7133,793,1873,0.423,605,1230,0.492,188,643,0.292,506,735,0.688,1300,427,201,185,502,537,2280,69.1
9.4435,1001,2151,0.465,806,1598,0.504,195,553,0.353,486,710,0.685,1354,667,355,235,570,638,2683,76.7,10.1133,952,1984,0.48,747,1432,0.522,205,552,0.371,383,652,0.587,1252,545,282,145,549,626,2492,75.5
7.1437,1038,2140,0.485,848,1622,0.523,190,518,0.367,632,899,0.703,1422,565,277,119,518,566,2898,78.3,8.2034,874,2118,0.413,647,1423,0.455,227,695,0.327,448,684,0.655,1335,438,247,110,450,582,2423,71.3
6.2032,876,1869,0.469,705,1386,0.509,171,483,0.354,477,677,0.705,1199,564,286,167,448,506,2400,75,9.9139,1018,2148,0.474,765,1479,0.517,253,669,0.378,600,816,0.735,1521,602,256,105,569,721,2889,74.1
